Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
39193-TAM,Female,68,Yes,Tamil Nadu,1,21,Deal 3,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,83.85,2674.15,11.37,0,372.93,3035.71,Stayed,Others,Others
39216-JHA,Female,21,No,Jharkhand,3,3,None,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,84.3,1855.65,0,0,639.54,2495.19,Churned,Competitor,Competitor had better devices
39219-KAR,Female,58,Yes,Karnataka,6,35,Deal 3,Yes,Yes,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,25.3,676.35,0,0,139.25,815.6,Churned,Price,Long distance charges
39251-KAR,Male,68,No,Karnataka,6,31,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.85,69.85,0,40,43.45,153.3,Churned,Dissatisfaction,Limited range of services
39253-UTT,Female,49,No,Uttar Pradesh,13,14,None,Yes,No,Yes,Cable,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,80.65,5542.55,0,0,2784.84,8327.39,Stayed,Others,Others
39280-DEL,Female,48,Yes,Delhi,6,23,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,104.05,3416.85,0,0,454.72,3871.57,Stayed,Others,Others
39306-TAM,Male,73,Yes,Tamil Nadu,14,19,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,96.6,2877.95,0,0,475.85,3353.8,Stayed,Others,Others
39308-MAD,Male,27,No,Madhya Pradesh,4,5,None,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,100.3,5244.45,0,0,415.48,5659.93,Stayed,Others,Others
39309-MAD,Female,52,No,Madhya Pradesh,3,19,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.7,117.8,0,0,92.16,209.96,Stayed,Others,Others
39603-RAJ,Female,81,Yes,Rajasthan,10,7,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.35,75.35,0,0,28.49,103.84,Churned,Attitude,Attitude of support person
39606-TAM,Female,73,Yes,Tamil Nadu,8,29,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.15,1529.2,0,0,620,2149.2,Churned,Other,Don't know
39611-AND,Female,74,Yes,Andhra Pradesh,15,6,Deal 3,No,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.85,955.75,0,0,0,955.75,Stayed,Others,Others
39636-PUN,Female,32,Yes,Punjab,0,26,Deal 2,Yes,No,Yes,DSL,Yes,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Mailed Check,64.3,3410.6,0,0,219.44,3630.04,Stayed,Others,Others
39642-RAJ,Female,54,No,Rajasthan,4,34,Deal 5,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,54.7,169.45,0,0,8.64,178.09,Churned,Competitor,Competitor had better devices
39649-KAR,Male,42,Yes,Karnataka,6,36,None,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.8,4526.85,0,0,1317.18,5844.03,Stayed,Others,Others
39659-JAM,Female,61,No,Jammu & Kashmir,8,10,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.1,79.1,0,0,42.3,121.4,Churned,Competitor,Competitor made better offer
39670-JAM,Male,31,No,Jammu & Kashmir,13,16,None,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,96.1,3646.8,0,0,808.08,4454.88,Stayed,Others,Others
39718-JAM,Male,35,Yes,Jammu & Kashmir,14,32,None,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.85,435.4,0,0,495.8,931.2,Churned,Competitor,Competitor made better offer
39718-KAR,Female,63,No,Karnataka,1,36,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.4,3474.2,0,0,1460.88,4935.08,Stayed,Others,Others
39815-WES,Male,78,No,West Bengal,0,34,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,110.8,3836.3,0,110,1152.2,5098.5,Stayed,Others,Others
39819-TAM,Female,24,Yes,Tamil Nadu,4,5,None,Yes,No,Yes,DSL,No,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,65.25,1441.8,0,0,38.28,1480.08,Stayed,Others,Others
39833-TAM,Male,60,No,Tamil Nadu,4,18,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,25.6,1673.4,28.09,0,1447.62,3092.93,Stayed,Others,Others
39834-AND,Male,46,Yes,Andhra Pradesh,12,27,None,No,No,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,55.9,2184.35,0,0,0,2184.35,Churned,Dissatisfaction,Lack of self-service on Website
39862-TEL,Female,52,No,Telangana,10,18,Deal 3,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,24.7,780.2,0,0,391.68,1171.88,Stayed,Others,Others
39867-RAJ,Female,41,No,Rajasthan,1,1,None,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,No,One Year,No,Credit Card,94.8,3131.55,0,40,1387.84,4559.39,Stayed,Others,Others
39868-JAM,Female,31,Yes,Jammu & Kashmir,5,25,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,93.65,4520.15,33.13,0,1767.92,6254.94,Stayed,Others,Others
39870-WES,Male,40,No,West Bengal,10,21,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,-7,69.75,0,0,27.97,97.72,Churned,Attitude,Attitude of support person
39873-ODI,Female,80,Yes,Odisha,3,30,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,105.1,7548.1,0,0,3170.86,10718.96,Churned,Attitude,Attitude of support person
39881-TEL,Male,22,Yes,Telangana,13,9,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.25,1554,0,0,706.42,2260.42,Churned,Competitor,Competitor offered higher download speeds
39892-ODI,Male,41,Yes,Odisha,3,31,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,107.55,3645.5,0,0,1639.77,5285.27,Stayed,Others,Others
39934-WES,Female,20,Yes,West Bengal,1,9,Deal 2,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,Yes,Yes,One Year,No,Bank Withdrawal,90.95,5453.4,0,0,1995,7448.4,Churned,Other,Moved
39937-UTT,Female,34,Yes,Uttar Pradesh,5,32,None,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,93.85,1625.65,0,0,76.67,1702.32,Churned,Price,Price too high
39946-ASS,Female,54,Yes,Assam,11,26,None,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,-2,2184.6,0,0,772.72,2957.32,Stayed,Others,Others
41280-UTT,Male,78,Yes,Uttar Pradesh,10,16,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.4,205.05,0,0,125.7,330.75,Churned,Dissatisfaction,Product dissatisfaction
41283-UTT,Female,20,Yes,Uttar Pradesh,9,1,Deal 2,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,85.3,4107.25,0,130,1370.05,5607.3,Stayed,Others,Others
41319-CHH,Female,62,No,Chhattisgarh,14,32,None,No,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,40.55,590.35,0,0,0,590.35,Stayed,Others,Others
41322-UTT,Female,36,Yes,Uttar Pradesh,7,2,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,108.05,7118.9,0,0,2687.1,9806,Stayed,Others,Others
41330-AND,Female,56,No,Andhra Pradesh,6,34,None,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.7,1914.9,0,0,831.6,2746.5,Churned,Attitude,Attitude of support person
41331-UTT,Male,22,Yes,Uttar Pradesh,2,5,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,116.55,8152.3,0,0,2853.9,11006.2,Stayed,Others,Others
41373-KAR,Female,30,Yes,Karnataka,5,32,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.2,3645.75,2.21,0,1715.85,5359.39,Stayed,Others,Others
41377-AND,Female,45,No,Andhra Pradesh,9,15,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.45,1470.95,0,0,329.8,1800.75,Churned,Competitor,Competitor had better devices
41399-GUJ,Female,36,No,Gujarat,6,2,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.75,889.9,0,30,90.63,1010.53,Churned,Competitor,Competitor offered more data
41402-PUN,Female,42,Yes,Punjab,15,35,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,106.05,6703.5,0,0,933.1,7636.6,Stayed,Others,Others
41405-TAM,Male,62,No,Tamil Nadu,4,27,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,80.55,1411.65,0,0,698.22,2109.87,Stayed,Others,Others
41417-JHA,Female,41,Yes,Jharkhand,10,2,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.7,79.7,0,0,33.88,113.58,Churned,Dissatisfaction,Poor expertise of online support
41417-MAH,Female,36,No,Maharashtra,6,16,Deal 2,Yes,No,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,58.55,3503.5,0,0,1724.94,5228.44,Stayed,Others,Others
41428-BIH,Female,45,Yes,Bihar,6,10,Deal 2,Yes,No,Yes,Cable,Yes,No,No,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,65.4,2774.55,0,0,1539.12,4313.67,Stayed,Others,Others
41429-ODI,Female,45,Yes,Odisha,5,30,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.05,1815.65,0,0,975.26,2790.91,Stayed,Others,Others
41449-ASS,Male,36,Yes,Assam,15,15,None,No,No,Yes,DSL,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,35.55,1309.15,0,0,0,1309.15,Stayed,Others,Others
41454-JAM,Female,72,Yes,Jammu & Kashmir,14,7,None,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.85,220.95,0,0,55.14,276.09,Churned,Attitude,Attitude of service provider
41455-MAD,Male,25,Yes,Madhya Pradesh,8,19,Deal 5,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.85,64.55,0,0,96.03,160.58,Churned,Price,Price too high
41464-UTT,Female,68,No,Uttar Pradesh,12,6,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,70.85,70.85,0,0,49.6,120.45,Churned,Price,Long distance charges
41494-HAR,Female,19,Yes,Haryana,3,12,Deal 2,Yes,Yes,Yes,Cable,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,79.75,4217.8,0,0,1516.32,5734.12,Stayed,Others,Others
41508-AND,Male,52,No,Andhra Pradesh,11,29,Deal 5,Yes,No,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,70.75,450.8,0,0,163.45,614.25,Churned,Attitude,Attitude of support person
41510-TAM,Female,57,No,Tamil Nadu,4,12,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,109.25,7082.5,0,80,1327.26,8489.76,Stayed,Others,Others
41514-UTT,Female,65,No,Uttar Pradesh,1,35,Deal 3,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.9,2911.3,0,0,1486.45,4397.75,Churned,Other,Don't know
41987-JAM,Male,60,No,Jammu & Kashmir,0,24,Deal 2,Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.15,2139.1,0,0,810.48,2949.58,Stayed,Others,Others
42002-GUJ,Female,18,No,Gujarat,14,4,None,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,93.7,5860.7,0,0,622.81,6483.51,Stayed,Others,Others
42012-UTT,Female,49,No,Uttar Pradesh,8,2,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.7,1396.9,0,0,2648.91,4045.81,Stayed,Others,Others
42024-TAM,Female,35,Yes,Tamil Nadu,13,33,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,68.25,2171.15,0,0,951.72,3122.87,Churned,Attitude,Attitude of support person
42045-BIH,Female,48,Yes,Bihar,13,35,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.85,573.05,0,0,165.01,738.06,Stayed,Others,Others
42047-TAM,Female,44,Yes,Tamil Nadu,13,1,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20,886.4,0,0,977.85,1864.25,Stayed,Others,Others
42084-BIH,Female,36,Yes,Bihar,2,21,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,90.1,2598.95,0,0,512.68,3111.63,Churned,Dissatisfaction,Poor expertise of online support
42100-TEL,Male,59,No,Telangana,1,7,None,No,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.95,190.25,0,0,0,190.25,Stayed,Others,Others
42150-BIH,Female,25,Yes,Bihar,7,10,Deal 4,Yes,No,Yes,Cable,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,52.1,670.65,0,0,249.21,919.86,Stayed,Others,Others
42152-DEL,Female,30,No,Delhi,14,7,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,118.75,8672.45,0,0,2962.08,11634.53,Stayed,Others,Others
42182-TAM,Female,54,Yes,Tamil Nadu,7,31,None,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,61.9,2647.1,0,0,1479.2,4126.3,Stayed,Others,Others
42264-UTT,Female,73,No,Uttar Pradesh,6,21,None,Yes,Yes,Yes,Cable,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.6,360.1,0,0,26.72,386.82,Churned,Competitor,Competitor had better devices
42276-ODI,Male,59,Yes,Odisha,12,4,Deal 3,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.8,457.3,0,0,1188.2,1645.5,Stayed,Others,Others
42329-AND,Female,57,No,Andhra Pradesh,10,30,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,94.35,5703,29.88,0,1533.54,7206.66,Stayed,Others,Others
42333-UTT,Male,36,Yes,Uttar Pradesh,8,4,Deal 3,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,79.95,2727.3,0,0,180.88,2908.18,Stayed,Others,Others
42561-GUJ,Female,57,Yes,Gujarat,10,17,Deal 5,Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,48.8,349.8,0,0,63.7,413.5,Stayed,Others,Others
42564-HAR,Female,39,Yes,Haryana,12,4,Deal 5,Yes,No,Yes,Cable,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.1,484.05,0,0,248.76,732.81,Stayed,Others,Others
42571-JAM,Female,27,No,Jammu & Kashmir,8,32,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,85.8,85.8,0,0,34.47,120.27,Churned,Competitor,Competitor made better offer
42575-JAM,Female,35,No,Jammu & Kashmir,6,16,Deal 5,Yes,No,Yes,Cable,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,65.45,554.45,0,0,298.96,853.41,Stayed,Others,Others
42588-KAR,Female,83,No,Karnataka,5,31,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,105.25,6786.4,0,0,1195.35,7981.75,Churned,Attitude,Attitude of support person
42599-WES,Male,33,Yes,West Bengal,10,23,None,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,100.95,1875.55,0,0,112.67,1988.22,Churned,Dissatisfaction,Poor expertise of online support
42619-KER,Male,67,Yes,Kerala,15,26,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.65,978,0,0,1228.01,2206.01,Stayed,Others,Others
42623-MAH,Female,47,No,Maharashtra,7,36,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.25,1734.5,0,0,27.2,1761.7,Churned,Other,Moved
42637-TAM,Male,38,No,Tamil Nadu,14,17,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.95,1258.15,0,0,1808.4,3066.55,Stayed,Others,Others
42661-MAD,Male,73,Yes,Madhya Pradesh,3,5,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25,1501.75,0,0,1167.54,2669.29,Stayed,Others,Others
42667-ASS,Male,65,No,Assam,14,35,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,75.2,3678.3,0,20,934.92,4633.22,Churned,Price,Extra data charges
42672-UTT,Female,68,No,Uttar Pradesh,9,27,None,Yes,No,Yes,DSL,No,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,58.95,2789.7,0,0,1652.64,4442.34,Stayed,Others,Others
42678-JAM,Female,44,Yes,Jammu & Kashmir,0,9,Deal 2,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.45,1538.6,0,0,703.33,2241.93,Stayed,Others,Others
42682-MAH,Male,74,Yes,Maharashtra,15,5,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,111.4,1183.05,0,40,28.93,1251.98,Stayed,Others,Others
43085-UTT,Male,62,Yes,Uttar Pradesh,1,33,Deal 1,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,88.7,6501.35,0,0,2061.36,8562.71,Stayed,Others,Others
43116-JAM,Female,43,No,Jammu & Kashmir,10,30,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.75,164.5,0,0,16.64,181.14,Churned,Competitor,Competitor made better offer
43117-GUJ,Female,27,No,Gujarat,10,36,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,106.1,7548.6,23.39,0,515.52,8040.73,Stayed,Others,Others
43171-MAH,Male,41,No,Maharashtra,1,7,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,114.3,8058.55,0,0,1147.68,9206.23,Stayed,Others,Others
43182-AND,Male,48,Yes,Andhra Pradesh,15,27,Deal 2,Yes,Yes,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,24.8,1600.95,0,0,2981.55,4582.5,Stayed,Others,Others
43186-BIH,Female,61,Yes,Bihar,6,12,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.25,1566.9,0,0,3049.92,4616.82,Stayed,Others,Others
43189-TAM,Male,67,Yes,Tamil Nadu,3,36,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,79.6,3974.7,16.73,0,1270.92,5228.89,Stayed,Others,Others
43206-ASS,Male,50,No,Assam,11,18,Deal 2,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,69.4,4237.5,0,0,2550.06,6787.56,Stayed,Others,Others
43243-KER,Female,47,No,Kerala,5,1,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,90.65,6322.1,0,0,3272.67,9594.77,Stayed,Others,Others
43254-HAR,Female,40,Yes,Haryana,5,32,Deal 2,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,65.85,3928.3,0,0,2614.2,6542.5,Stayed,Others,Others
43271-DEL,Female,37,Yes,Delhi,8,19,Deal 2,No,No,Yes,Cable,No,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,43.6,2748.7,0,0,0,2748.7,Stayed,Others,Others
43274-WES,Male,53,No,West Bengal,9,23,Deal 5,No,No,Yes,Cable,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,44.65,44.65,0,0,0,44.65,Churned,Competitor,Competitor had better devices
43293-UTT,Male,54,No,Uttar Pradesh,14,11,None,Yes,No,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,82.85,5776.45,0,0,1876.12,7652.57,Stayed,Others,Others
43298-HAR,Female,55,No,Haryana,1,23,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.35,3549.25,0,0,737.46,4286.71,Churned,Competitor,Competitor offered higher download speeds
43303-DEL,Female,67,No,Delhi,3,9,None,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,87.3,1637.3,0,0,566.2,2203.5,Stayed,Others,Others
43633-UTT,Female,68,Yes,Uttar Pradesh,3,35,Deal 2,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.75,1234.6,0,0,921.57,2156.17,Stayed,Others,Others
43635-ODI,Male,50,Yes,Odisha,9,24,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,95.1,3691.2,0,0,254.98,3946.18,Stayed,Others,Others
43660-PUN,Male,46,No,Punjab,6,13,Deal 2,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.85,1158.85,0,0,684.98,1843.83,Stayed,Others,Others
43669-UTT,Female,19,No,Uttar Pradesh,14,10,Deal 2,Yes,Yes,Yes,Cable,Yes,Yes,No,No,No,No,Yes,Yes,One Year,Yes,Bank Withdrawal,60.15,2421.6,0,0,1236.48,3658.08,Stayed,Others,Others
43670-BIH,Female,45,Yes,Bihar,2,20,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,45.95,45.95,0,0,46.17,92.12,Churned,Competitor,Competitor had better devices
43717-PUN,Male,34,Yes,Punjab,13,31,Deal 4,Yes,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,75.4,1322.55,0,0,129.2,1451.75,Stayed,Others,Others
43728-GUJ,Female,56,No,Gujarat,6,1,None,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,84.5,5193.2,0,0,375.1,5568.3,Stayed,Others,Others
43735-TAM,Female,34,No,Tamil Nadu,9,23,Deal 4,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.1,296.15,0,0,330.4,626.55,Stayed,Others,Others
43742-TAM,Male,57,No,Tamil Nadu,11,11,Deal 5,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.6,125,0,0,107.44,232.44,Stayed,Others,Others
43786-WES,Female,46,No,West Bengal,15,13,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.35,779.2,0,0,1895.79,2674.99,Stayed,Others,Others
43792-AND,Male,53,Yes,Andhra Pradesh,1,27,Deal 5,Yes,No,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,80.25,493.4,0,0,137.7,631.1,Stayed,Others,Others
43800-KAR,Male,43,Yes,Karnataka,12,2,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.35,938.95,0,0,1349,2287.95,Stayed,Others,Others
43803-TAM,Female,61,Yes,Tamil Nadu,6,14,Deal 3,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.9,543,0,0,613.48,1156.48,Stayed,Others,Others
